data_size,alphabet_size,num_blocks,num_threads,duration,used_shmem
2000000000,32768,14254080,128,20246,0
2000000000,32768,54,256,28846,0
2000000000,32768,109,256,23083,0
2000000000,32768,218,256,22958,0
2000000000,32768,435,256,20680,0
2000000000,32768,870,256,19768,0
2000000000,32768,1740,256,19825,0
2000000000,32768,3480,256,19448,0
2000000000,32768,6960,256,19424,0
2000000000,32768,13920,256,19378,0
2000000000,32768,27840,256,19353,0
2000000000,32768,55680,256,19331,0
2000000000,32768,111360,256,19315,0
2000000000,32768,222720,256,19298,0
2000000000,32768,445440,256,19292,0
2000000000,32768,890880,256,19287,0
2000000000,32768,1781760,256,19255,0
2000000000,32768,3563520,256,19254,0
2000000000,32768,7127040,256,20355,0
2000000000,32768,27,512,35043,0
2000000000,32768,54,512,23119,0
2000000000,32768,109,512,23307,0
2000000000,32768,218,512,23031,0
2000000000,32768,435,512,20980,0
2000000000,32768,870,512,19759,0
2000000000,32768,1740,512,19787,0
2000000000,32768,3480,512,19419,0
2000000000,32768,6960,512,19403,0
2000000000,32768,13920,512,19362,0
2000000000,32768,27840,512,19332,0
2000000000,32768,55680,512,19275,0
2000000000,32768,111360,512,19276,0
2000000000,32768,222720,512,19261,0
2000000000,32768,445440,512,19244,0
2000000000,32768,890880,512,19231,0
2000000000,32768,1781760,512,19403,0
2000000000,32768,3563520,512,20545,0
2000000000,32768,14,1024,67381,0
2000000000,32768,27,1024,34904,0
2000000000,32768,54,1024,23278,0
2000000000,32768,109,1024,23522,0
2000000000,32768,218,1024,23302,0
2000000000,32768,435,1024,21148,0
2000000000,32768,870,1024,20017,0
2000000000,32768,1740,1024,20083,0
2000000000,32768,3480,1024,19708,0
2000000000,32768,6960,1024,19698,0
2000000000,32768,13920,1024,19693,0
2000000000,32768,27840,1024,19640,0
2000000000,32768,55680,1024,19701,0
2000000000,32768,111360,1024,19668,0
2000000000,32768,222720,1024,19606,0
2000000000,32768,445440,1024,19905,0
2000000000,32768,890880,1024,20692,0
2000000000,32768,1781760,1024,22176,0
