alphabet_size,group_size,num_blocks,num_threads,duration,use_shmem,GPU_name
128,2,136,512,72761220,1,NVIDIA GeForce RTX 2080 Ti
128,2,68,1024,72635641,1,NVIDIA GeForce RTX 2080 Ti
128,2,2176,64,70862648,1,NVIDIA GeForce RTX 2080 Ti
128,2,1088,128,71246719,1,NVIDIA GeForce RTX 2080 Ti
128,2,544,256,70928285,1,NVIDIA GeForce RTX 2080 Ti
128,2,272,512,71176884,1,NVIDIA GeForce RTX 2080 Ti
128,2,136,1024,70575654,1,NVIDIA GeForce RTX 2080 Ti
128,2,4352,64,61695325,1,NVIDIA GeForce RTX 2080 Ti
128,2,2176,128,62229202,1,NVIDIA GeForce RTX 2080 Ti
128,2,1088,256,62842456,1,NVIDIA GeForce RTX 2080 Ti
128,2,544,512,65584660,1,NVIDIA GeForce RTX 2080 Ti
128,2,272,1024,65844670,1,NVIDIA GeForce RTX 2080 Ti
128,2,8704,64,57808921,1,NVIDIA GeForce RTX 2080 Ti
128,2,4352,128,58034172,1,NVIDIA GeForce RTX 2080 Ti
128,2,2176,256,58117684,1,NVIDIA GeForce RTX 2080 Ti
128,2,1088,512,58894615,1,NVIDIA GeForce RTX 2080 Ti
128,2,544,1024,59833348,1,NVIDIA GeForce RTX 2080 Ti
128,2,17408,64,56294511,1,NVIDIA GeForce RTX 2080 Ti
128,2,8704,128,56109695,1,NVIDIA GeForce RTX 2080 Ti
128,2,4352,256,56097827,1,NVIDIA GeForce RTX 2080 Ti
128,2,2176,512,56429079,1,NVIDIA GeForce RTX 2080 Ti
128,2,1088,1024,56548311,1,NVIDIA GeForce RTX 2080 Ti
128,4,1088,64,81584659,1,NVIDIA GeForce RTX 2080 Ti
128,4,544,128,81065657,1,NVIDIA GeForce RTX 2080 Ti
128,4,272,256,81006720,1,NVIDIA GeForce RTX 2080 Ti
128,4,136,512,81706973,1,NVIDIA GeForce RTX 2080 Ti
128,4,68,1024,81521277,1,NVIDIA GeForce RTX 2080 Ti
128,4,2176,64,80202669,1,NVIDIA GeForce RTX 2080 Ti
128,4,1088,128,79897591,1,NVIDIA GeForce RTX 2080 Ti
128,4,544,256,79947107,1,NVIDIA GeForce RTX 2080 Ti
128,4,272,512,80611666,1,NVIDIA GeForce RTX 2080 Ti
128,4,136,1024,79588952,1,NVIDIA GeForce RTX 2080 Ti
128,4,4352,64,75254113,1,NVIDIA GeForce RTX 2080 Ti
128,4,2176,128,76155019,1,NVIDIA GeForce RTX 2080 Ti
128,4,1088,256,77520691,1,NVIDIA GeForce RTX 2080 Ti
128,4,544,512,78144466,1,NVIDIA GeForce RTX 2080 Ti
128,4,272,1024,76880256,1,NVIDIA GeForce RTX 2080 Ti
128,4,8704,64,69877505,1,NVIDIA GeForce RTX 2080 Ti
128,4,4352,128,70416166,1,NVIDIA GeForce RTX 2080 Ti
128,4,2176,256,70961659,1,NVIDIA GeForce RTX 2080 Ti
128,4,1088,512,71750712,1,NVIDIA GeForce RTX 2080 Ti
128,4,544,1024,73353240,1,NVIDIA GeForce RTX 2080 Ti
128,4,17408,64,66537539,1,NVIDIA GeForce RTX 2080 Ti
128,4,8704,128,66694956,1,NVIDIA GeForce RTX 2080 Ti
128,4,4352,256,66905185,1,NVIDIA GeForce RTX 2080 Ti
128,4,2176,512,67156101,1,NVIDIA GeForce RTX 2080 Ti
128,4,1088,1024,67710166,1,NVIDIA GeForce RTX 2080 Ti
128,4,34816,64,65122649,1,NVIDIA GeForce RTX 2080 Ti
128,4,17408,128,64775044,1,NVIDIA GeForce RTX 2080 Ti
128,4,8704,256,64334411,1,NVIDIA GeForce RTX 2080 Ti
128,4,4352,512,64238237,1,NVIDIA GeForce RTX 2080 Ti
128,4,2176,1024,64760045,1,NVIDIA GeForce RTX 2080 Ti
128,8,1088,64,93589547,1,NVIDIA GeForce RTX 2080 Ti
128,8,544,128,93434833,1,NVIDIA GeForce RTX 2080 Ti
128,8,272,256,93365403,1,NVIDIA GeForce RTX 2080 Ti
128,8,136,512,93551143,1,NVIDIA GeForce RTX 2080 Ti
128,8,68,1024,93637025,1,NVIDIA GeForce RTX 2080 Ti
128,8,2176,64,93595093,1,NVIDIA GeForce RTX 2080 Ti
128,8,1088,128,93551450,1,NVIDIA GeForce RTX 2080 Ti
128,8,544,256,93013033,1,NVIDIA GeForce RTX 2080 Ti
128,8,272,512,93132769,1,NVIDIA GeForce RTX 2080 Ti
128,8,136,1024,93222151,1,NVIDIA GeForce RTX 2080 Ti
128,8,4352,64,91945995,1,NVIDIA GeForce RTX 2080 Ti
128,8,2176,128,92752054,1,NVIDIA GeForce RTX 2080 Ti
128,8,1088,256,93318472,1,NVIDIA GeForce RTX 2080 Ti
128,8,544,512,92650929,1,NVIDIA GeForce RTX 2080 Ti
128,8,272,1024,92274435,1,NVIDIA GeForce RTX 2080 Ti
128,8,8704,64,88286562,1,NVIDIA GeForce RTX 2080 Ti
128,8,4352,128,88691066,1,NVIDIA GeForce RTX 2080 Ti
128,8,2176,256,89590656,1,NVIDIA GeForce RTX 2080 Ti
128,8,1088,512,90789982,1,NVIDIA GeForce RTX 2080 Ti
128,8,544,1024,91446711,1,NVIDIA GeForce RTX 2080 Ti
128,8,17408,64,85041988,1,NVIDIA GeForce RTX 2080 Ti
128,8,8704,128,85377963,1,NVIDIA GeForce RTX 2080 Ti
128,8,4352,256,86449496,1,NVIDIA GeForce RTX 2080 Ti
128,8,2176,512,88013431,1,NVIDIA GeForce RTX 2080 Ti
128,8,1088,1024,88690090,1,NVIDIA GeForce RTX 2080 Ti
128,8,34816,64,82234609,1,NVIDIA GeForce RTX 2080 Ti
128,8,17408,128,82441196,1,NVIDIA GeForce RTX 2080 Ti
128,8,8704,256,83554205,1,NVIDIA GeForce RTX 2080 Ti
128,8,4352,512,84554332,1,NVIDIA GeForce RTX 2080 Ti
128,8,2176,1024,85167666,1,NVIDIA GeForce RTX 2080 Ti
128,8,69632,64,79455536,1,NVIDIA GeForce RTX 2080 Ti
128,8,34816,128,79398638,1,NVIDIA GeForce RTX 2080 Ti
128,8,17408,256,80032109,1,NVIDIA GeForce RTX 2080 Ti
128,8,8704,512,80664348,1,NVIDIA GeForce RTX 2080 Ti
128,8,4352,1024,81443262,1,NVIDIA GeForce RTX 2080 Ti
128,16,1088,64,98521497,1,NVIDIA GeForce RTX 2080 Ti
128,16,544,128,98916475,1,NVIDIA GeForce RTX 2080 Ti
128,16,272,256,99465380,1,NVIDIA GeForce RTX 2080 Ti
128,16,136,512,97942633,1,NVIDIA GeForce RTX 2080 Ti
128,16,68,1024,98489503,1,NVIDIA GeForce RTX 2080 Ti
128,16,2176,64,99191230,1,NVIDIA GeForce RTX 2080 Ti
128,16,1088,128,98896573,1,NVIDIA GeForce RTX 2080 Ti
128,16,544,256,98294306,1,NVIDIA GeForce RTX 2080 Ti
128,16,272,512,98982666,1,NVIDIA GeForce RTX 2080 Ti
128,16,136,1024,98420982,1,NVIDIA GeForce RTX 2080 Ti
128,16,4352,64,98261476,1,NVIDIA GeForce RTX 2080 Ti
128,16,2176,128,98652076,1,NVIDIA GeForce RTX 2080 Ti
128,16,1088,256,98539750,1,NVIDIA GeForce RTX 2080 Ti
128,16,544,512,98783973,1,NVIDIA GeForce RTX 2080 Ti
128,16,272,1024,97825038,1,NVIDIA GeForce RTX 2080 Ti
128,16,8704,64,96010208,1,NVIDIA GeForce RTX 2080 Ti
128,16,4352,128,97009066,1,NVIDIA GeForce RTX 2080 Ti
128,16,2176,256,97793326,1,NVIDIA GeForce RTX 2080 Ti
128,16,1088,512,99525471,1,NVIDIA GeForce RTX 2080 Ti
128,16,544,1024,98856275,1,NVIDIA GeForce RTX 2080 Ti
128,16,17408,64,95231110,1,NVIDIA GeForce RTX 2080 Ti
128,16,8704,128,95859582,1,NVIDIA GeForce RTX 2080 Ti
128,16,4352,256,97664528,1,NVIDIA GeForce RTX 2080 Ti
128,16,2176,512,98174357,1,NVIDIA GeForce RTX 2080 Ti
128,16,1088,1024,98922570,1,NVIDIA GeForce RTX 2080 Ti
128,16,34816,64,95428931,1,NVIDIA GeForce RTX 2080 Ti
128,16,17408,128,96339949,1,NVIDIA GeForce RTX 2080 Ti
128,16,8704,256,97495827,1,NVIDIA GeForce RTX 2080 Ti
128,16,4352,512,98373853,1,NVIDIA GeForce RTX 2080 Ti
128,16,2176,1024,98827349,1,NVIDIA GeForce RTX 2080 Ti
128,16,69632,64,95472312,1,NVIDIA GeForce RTX 2080 Ti
128,16,34816,128,96176718,1,NVIDIA GeForce RTX 2080 Ti
128,16,17408,256,97916515,1,NVIDIA GeForce RTX 2080 Ti
128,16,8704,512,98850132,1,NVIDIA GeForce RTX 2080 Ti
128,16,4352,1024,99180946,1,NVIDIA GeForce RTX 2080 Ti
128,16,139264,64,95608056,1,NVIDIA GeForce RTX 2080 Ti
128,16,69632,128,95528560,1,NVIDIA GeForce RTX 2080 Ti
128,16,34816,256,97829252,1,NVIDIA GeForce RTX 2080 Ti
128,16,17408,512,99126784,1,NVIDIA GeForce RTX 2080 Ti
128,16,8704,1024,102248112,1,NVIDIA GeForce RTX 2080 Ti
128,32,1088,64,65027733,1,NVIDIA GeForce RTX 2080 Ti
128,32,544,128,65265440,1,NVIDIA GeForce RTX 2080 Ti
128,32,272,256,65160041,1,NVIDIA GeForce RTX 2080 Ti
128,32,136,512,65247773,1,NVIDIA GeForce RTX 2080 Ti
128,32,68,1024,65250851,1,NVIDIA GeForce RTX 2080 Ti
128,32,2176,64,65144966,1,NVIDIA GeForce RTX 2080 Ti
128,32,1088,128,65006869,1,NVIDIA GeForce RTX 2080 Ti
128,32,544,256,64913478,1,NVIDIA GeForce RTX 2080 Ti
128,32,272,512,64630555,1,NVIDIA GeForce RTX 2080 Ti
128,32,136,1024,65117474,1,NVIDIA GeForce RTX 2080 Ti
128,32,4352,64,62910559,1,NVIDIA GeForce RTX 2080 Ti
128,32,2176,128,63099286,1,NVIDIA GeForce RTX 2080 Ti
128,32,1088,256,64412400,1,NVIDIA GeForce RTX 2080 Ti
128,32,544,512,64562660,1,NVIDIA GeForce RTX 2080 Ti
128,32,272,1024,64522183,1,NVIDIA GeForce RTX 2080 Ti
128,32,8704,64,61571564,1,NVIDIA GeForce RTX 2080 Ti
128,32,4352,128,62202343,1,NVIDIA GeForce RTX 2080 Ti
128,32,2176,256,62569605,1,NVIDIA GeForce RTX 2080 Ti
128,32,1088,512,64065095,1,NVIDIA GeForce RTX 2080 Ti
128,32,544,1024,64970447,1,NVIDIA GeForce RTX 2080 Ti
128,32,17408,64,62832761,1,NVIDIA GeForce RTX 2080 Ti
128,32,8704,128,63181790,1,NVIDIA GeForce RTX 2080 Ti
128,32,4352,256,63522345,1,NVIDIA GeForce RTX 2080 Ti
128,32,2176,512,64167534,1,NVIDIA GeForce RTX 2080 Ti
128,32,1088,1024,64769751,1,NVIDIA GeForce RTX 2080 Ti
128,32,34816,64,65124310,1,NVIDIA GeForce RTX 2080 Ti
128,32,17408,128,65263938,1,NVIDIA GeForce RTX 2080 Ti
128,32,8704,256,65892264,1,NVIDIA GeForce RTX 2080 Ti
128,32,4352,512,65947280,1,NVIDIA GeForce RTX 2080 Ti
128,32,2176,1024,66413764,1,NVIDIA GeForce RTX 2080 Ti
128,32,69632,64,68560158,1,NVIDIA GeForce RTX 2080 Ti
128,32,34816,128,68857515,1,NVIDIA GeForce RTX 2080 Ti
128,32,17408,256,68948765,1,NVIDIA GeForce RTX 2080 Ti
128,32,8704,512,69462366,1,NVIDIA GeForce RTX 2080 Ti
128,32,4352,1024,71231546,1,NVIDIA GeForce RTX 2080 Ti
128,32,139264,64,78643055,1,NVIDIA GeForce RTX 2080 Ti
128,32,69632,128,78494097,1,NVIDIA GeForce RTX 2080 Ti
128,32,34816,256,78094137,1,NVIDIA GeForce RTX 2080 Ti
128,32,17408,512,78286517,1,NVIDIA GeForce RTX 2080 Ti
128,32,8704,1024,83835450,1,NVIDIA GeForce RTX 2080 Ti
128,32,278528,64,98775104,1,NVIDIA GeForce RTX 2080 Ti
128,32,139264,128,98423071,1,NVIDIA GeForce RTX 2080 Ti
128,32,69632,256,97810798,1,NVIDIA GeForce RTX 2080 Ti
128,32,34816,512,99141391,1,NVIDIA GeForce RTX 2080 Ti
128,32,17408,1024,108837418,1,NVIDIA GeForce RTX 2080 Ti
256,2,1088,64,94776094,1,NVIDIA GeForce RTX 2080 Ti
256,2,544,128,85776388,1,NVIDIA GeForce RTX 2080 Ti
256,2,272,256,81511287,1,NVIDIA GeForce RTX 2080 Ti
256,2,136,512,82125877,1,NVIDIA GeForce RTX 2080 Ti
256,2,68,1024,82085631,1,NVIDIA GeForce RTX 2080 Ti
256,2,2176,64,79010867,1,NVIDIA GeForce RTX 2080 Ti
256,2,1088,128,79147382,1,NVIDIA GeForce RTX 2080 Ti
256,2,544,256,78960686,1,NVIDIA GeForce RTX 2080 Ti
256,2,272,512,78611452,1,NVIDIA GeForce RTX 2080 Ti
256,2,136,1024,79164972,1,NVIDIA GeForce RTX 2080 Ti
256,2,4352,64,69926797,1,NVIDIA GeForce RTX 2080 Ti
256,2,2176,128,70256667,1,NVIDIA GeForce RTX 2080 Ti
256,2,1088,256,71753282,1,NVIDIA GeForce RTX 2080 Ti
256,2,544,512,73454544,1,NVIDIA GeForce RTX 2080 Ti
256,2,272,1024,74896500,1,NVIDIA GeForce RTX 2080 Ti
256,2,8704,64,66212675,1,NVIDIA GeForce RTX 2080 Ti
256,2,4352,128,66212997,1,NVIDIA GeForce RTX 2080 Ti
256,2,2176,256,66735787,1,NVIDIA GeForce RTX 2080 Ti
256,2,1088,512,67589215,1,NVIDIA GeForce RTX 2080 Ti
256,2,544,1024,68691162,1,NVIDIA GeForce RTX 2080 Ti
256,2,17408,64,64924405,1,NVIDIA GeForce RTX 2080 Ti
256,2,8704,128,64758251,1,NVIDIA GeForce RTX 2080 Ti
256,2,4352,256,64827331,1,NVIDIA GeForce RTX 2080 Ti
256,2,2176,512,65137561,1,NVIDIA GeForce RTX 2080 Ti
256,2,1088,1024,65334060,1,NVIDIA GeForce RTX 2080 Ti
256,4,1088,64,91942660,1,NVIDIA GeForce RTX 2080 Ti
256,4,544,128,92886151,1,NVIDIA GeForce RTX 2080 Ti
256,4,272,256,91612182,1,NVIDIA GeForce RTX 2080 Ti
256,4,136,512,91637457,1,NVIDIA GeForce RTX 2080 Ti
256,4,68,1024,92468688,1,NVIDIA GeForce RTX 2080 Ti
256,4,2176,64,90451083,1,NVIDIA GeForce RTX 2080 Ti
256,4,1088,128,90824887,1,NVIDIA GeForce RTX 2080 Ti
256,4,544,256,90528640,1,NVIDIA GeForce RTX 2080 Ti
256,4,272,512,90380072,1,NVIDIA GeForce RTX 2080 Ti
256,4,136,1024,89918071,1,NVIDIA GeForce RTX 2080 Ti
256,4,4352,64,84903985,1,NVIDIA GeForce RTX 2080 Ti
256,4,2176,128,85820139,1,NVIDIA GeForce RTX 2080 Ti
256,4,1088,256,86278394,1,NVIDIA GeForce RTX 2080 Ti
256,4,544,512,88722932,1,NVIDIA GeForce RTX 2080 Ti
256,4,272,1024,86542183,1,NVIDIA GeForce RTX 2080 Ti
256,4,8704,64,78698892,1,NVIDIA GeForce RTX 2080 Ti
256,4,4352,128,79117451,1,NVIDIA GeForce RTX 2080 Ti
256,4,2176,256,79704416,1,NVIDIA GeForce RTX 2080 Ti
256,4,1088,512,81428661,1,NVIDIA GeForce RTX 2080 Ti
256,4,544,1024,82424829,1,NVIDIA GeForce RTX 2080 Ti
256,4,17408,64,75987617,1,NVIDIA GeForce RTX 2080 Ti
256,4,8704,128,76015171,1,NVIDIA GeForce RTX 2080 Ti
256,4,4352,256,76072039,1,NVIDIA GeForce RTX 2080 Ti
256,4,2176,512,76593850,1,NVIDIA GeForce RTX 2080 Ti
256,4,1088,1024,77440860,1,NVIDIA GeForce RTX 2080 Ti
256,4,34816,64,74850232,1,NVIDIA GeForce RTX 2080 Ti
256,4,17408,128,74597902,1,NVIDIA GeForce RTX 2080 Ti
256,4,8704,256,74175084,1,NVIDIA GeForce RTX 2080 Ti
256,4,4352,512,74114431,1,NVIDIA GeForce RTX 2080 Ti
256,4,2176,1024,74756178,1,NVIDIA GeForce RTX 2080 Ti
256,8,1088,64,106489009,1,NVIDIA GeForce RTX 2080 Ti
256,8,544,128,105976430,1,NVIDIA GeForce RTX 2080 Ti
256,8,272,256,106122744,1,NVIDIA GeForce RTX 2080 Ti
256,8,136,512,107058449,1,NVIDIA GeForce RTX 2080 Ti
256,8,68,1024,106912765,1,NVIDIA GeForce RTX 2080 Ti
256,8,2176,64,106210395,1,NVIDIA GeForce RTX 2080 Ti
256,8,1088,128,106475931,1,NVIDIA GeForce RTX 2080 Ti
256,8,544,256,106567540,1,NVIDIA GeForce RTX 2080 Ti
256,8,272,512,105881685,1,NVIDIA GeForce RTX 2080 Ti
256,8,136,1024,106210222,1,NVIDIA GeForce RTX 2080 Ti
256,8,4352,64,105160145,1,NVIDIA GeForce RTX 2080 Ti
256,8,2176,128,105617485,1,NVIDIA GeForce RTX 2080 Ti
256,8,1088,256,105155871,1,NVIDIA GeForce RTX 2080 Ti
256,8,544,512,105157675,1,NVIDIA GeForce RTX 2080 Ti
256,8,272,1024,104791724,1,NVIDIA GeForce RTX 2080 Ti
256,8,8704,64,100161249,1,NVIDIA GeForce RTX 2080 Ti
256,8,4352,128,101166058,1,NVIDIA GeForce RTX 2080 Ti
256,8,2176,256,102523695,1,NVIDIA GeForce RTX 2080 Ti
256,8,1088,512,103506473,1,NVIDIA GeForce RTX 2080 Ti
256,8,544,1024,104858809,1,NVIDIA GeForce RTX 2080 Ti
256,8,17408,64,96679482,1,NVIDIA GeForce RTX 2080 Ti
256,8,8704,128,97289785,1,NVIDIA GeForce RTX 2080 Ti
256,8,4352,256,98717393,1,NVIDIA GeForce RTX 2080 Ti
256,8,2176,512,100123260,1,NVIDIA GeForce RTX 2080 Ti
256,8,1088,1024,100927741,1,NVIDIA GeForce RTX 2080 Ti
256,8,34816,64,93930580,1,NVIDIA GeForce RTX 2080 Ti
256,8,17408,128,94100745,1,NVIDIA GeForce RTX 2080 Ti
256,8,8704,256,95400226,1,NVIDIA GeForce RTX 2080 Ti
256,8,4352,512,96830211,1,NVIDIA GeForce RTX 2080 Ti
256,8,2176,1024,97604757,1,NVIDIA GeForce RTX 2080 Ti
256,8,69632,64,91386870,1,NVIDIA GeForce RTX 2080 Ti
256,8,34816,128,91298447,1,NVIDIA GeForce RTX 2080 Ti
256,8,17408,256,92256042,1,NVIDIA GeForce RTX 2080 Ti
256,8,8704,512,93174276,1,NVIDIA GeForce RTX 2080 Ti
256,8,4352,1024,94094938,1,NVIDIA GeForce RTX 2080 Ti
256,16,1088,64,110263843,1,NVIDIA GeForce RTX 2080 Ti
256,16,544,128,111572072,1,NVIDIA GeForce RTX 2080 Ti
256,16,272,256,110820544,1,NVIDIA GeForce RTX 2080 Ti
256,16,136,512,110896185,1,NVIDIA GeForce RTX 2080 Ti
256,16,68,1024,110630414,1,NVIDIA GeForce RTX 2080 Ti
256,16,2176,64,110983629,1,NVIDIA GeForce RTX 2080 Ti
256,16,1088,128,110537622,1,NVIDIA GeForce RTX 2080 Ti
256,16,544,256,110314168,1,NVIDIA GeForce RTX 2080 Ti
256,16,272,512,111009725,1,NVIDIA GeForce RTX 2080 Ti
256,16,136,1024,109727532,1,NVIDIA GeForce RTX 2080 Ti
256,16,4352,64,110736305,1,NVIDIA GeForce RTX 2080 Ti
256,16,2176,128,110900315,1,NVIDIA GeForce RTX 2080 Ti
256,16,1088,256,111049287,1,NVIDIA GeForce RTX 2080 Ti
256,16,544,512,111258349,1,NVIDIA GeForce RTX 2080 Ti
256,16,272,1024,110467082,1,NVIDIA GeForce RTX 2080 Ti
256,16,8704,64,107439922,1,NVIDIA GeForce RTX 2080 Ti
256,16,4352,128,108148586,1,NVIDIA GeForce RTX 2080 Ti
256,16,2176,256,109926930,1,NVIDIA GeForce RTX 2080 Ti
256,16,1088,512,110996968,1,NVIDIA GeForce RTX 2080 Ti
256,16,544,1024,110823496,1,NVIDIA GeForce RTX 2080 Ti
256,16,17408,64,106265948,1,NVIDIA GeForce RTX 2080 Ti
256,16,8704,128,106781238,1,NVIDIA GeForce RTX 2080 Ti
256,16,4352,256,108638811,1,NVIDIA GeForce RTX 2080 Ti
256,16,2176,512,110272430,1,NVIDIA GeForce RTX 2080 Ti
256,16,1088,1024,111249036,1,NVIDIA GeForce RTX 2080 Ti
256,16,34816,64,106636160,1,NVIDIA GeForce RTX 2080 Ti
256,16,17408,128,107356235,1,NVIDIA GeForce RTX 2080 Ti
256,16,8704,256,109223924,1,NVIDIA GeForce RTX 2080 Ti
256,16,4352,512,110631250,1,NVIDIA GeForce RTX 2080 Ti
256,16,2176,1024,111404134,1,NVIDIA GeForce RTX 2080 Ti
256,16,69632,64,107427964,1,NVIDIA GeForce RTX 2080 Ti
256,16,34816,128,107310731,1,NVIDIA GeForce RTX 2080 Ti
256,16,17408,256,109841241,1,NVIDIA GeForce RTX 2080 Ti
256,16,8704,512,110845735,1,NVIDIA GeForce RTX 2080 Ti
256,16,4352,1024,111304049,1,NVIDIA GeForce RTX 2080 Ti
256,16,139264,64,107336001,1,NVIDIA GeForce RTX 2080 Ti
256,16,69632,128,107156670,1,NVIDIA GeForce RTX 2080 Ti
256,16,34816,256,109972836,1,NVIDIA GeForce RTX 2080 Ti
256,16,17408,512,111857219,1,NVIDIA GeForce RTX 2080 Ti
256,16,8704,1024,115255215,1,NVIDIA GeForce RTX 2080 Ti
256,32,1088,64,75118437,1,NVIDIA GeForce RTX 2080 Ti
256,32,544,128,75649642,1,NVIDIA GeForce RTX 2080 Ti
256,32,272,256,75516807,1,NVIDIA GeForce RTX 2080 Ti
256,32,136,512,75444708,1,NVIDIA GeForce RTX 2080 Ti
256,32,68,1024,75501862,1,NVIDIA GeForce RTX 2080 Ti
256,32,2176,64,75132902,1,NVIDIA GeForce RTX 2080 Ti
256,32,1088,128,75261535,1,NVIDIA GeForce RTX 2080 Ti
256,32,544,256,75306419,1,NVIDIA GeForce RTX 2080 Ti
256,32,272,512,75311898,1,NVIDIA GeForce RTX 2080 Ti
256,32,136,1024,75240559,1,NVIDIA GeForce RTX 2080 Ti
256,32,4352,64,73081621,1,NVIDIA GeForce RTX 2080 Ti
256,32,2176,128,73945773,1,NVIDIA GeForce RTX 2080 Ti
256,32,1088,256,74831355,1,NVIDIA GeForce RTX 2080 Ti
256,32,544,512,75279957,1,NVIDIA GeForce RTX 2080 Ti
256,32,272,1024,74699936,1,NVIDIA GeForce RTX 2080 Ti
256,32,8704,64,71860690,1,NVIDIA GeForce RTX 2080 Ti
256,32,4352,128,72162689,1,NVIDIA GeForce RTX 2080 Ti
256,32,2176,256,72656729,1,NVIDIA GeForce RTX 2080 Ti
256,32,1088,512,73662588,1,NVIDIA GeForce RTX 2080 Ti
256,32,544,1024,75017301,1,NVIDIA GeForce RTX 2080 Ti
256,32,17408,64,72883762,1,NVIDIA GeForce RTX 2080 Ti
256,32,8704,128,73056402,1,NVIDIA GeForce RTX 2080 Ti
256,32,4352,256,73489850,1,NVIDIA GeForce RTX 2080 Ti
256,32,2176,512,74295513,1,NVIDIA GeForce RTX 2080 Ti
256,32,1088,1024,75031138,1,NVIDIA GeForce RTX 2080 Ti
256,32,34816,64,75397472,1,NVIDIA GeForce RTX 2080 Ti
256,32,17408,128,75499190,1,NVIDIA GeForce RTX 2080 Ti
256,32,8704,256,75904265,1,NVIDIA GeForce RTX 2080 Ti
256,32,4352,512,76634282,1,NVIDIA GeForce RTX 2080 Ti
256,32,2176,1024,76766890,1,NVIDIA GeForce RTX 2080 Ti
256,32,69632,64,79111913,1,NVIDIA GeForce RTX 2080 Ti
256,32,34816,128,79290117,1,NVIDIA GeForce RTX 2080 Ti
256,32,17408,256,79576707,1,NVIDIA GeForce RTX 2080 Ti
256,32,8704,512,80380799,1,NVIDIA GeForce RTX 2080 Ti
256,32,4352,1024,82349573,1,NVIDIA GeForce RTX 2080 Ti
256,32,139264,64,88496708,1,NVIDIA GeForce RTX 2080 Ti
256,32,69632,128,88167215,1,NVIDIA GeForce RTX 2080 Ti
256,32,34816,256,88154531,1,NVIDIA GeForce RTX 2080 Ti
256,32,17408,512,88651853,1,NVIDIA GeForce RTX 2080 Ti
256,32,8704,1024,94118117,1,NVIDIA GeForce RTX 2080 Ti
256,32,278528,64,109044673,1,NVIDIA GeForce RTX 2080 Ti
256,32,139264,128,108270576,1,NVIDIA GeForce RTX 2080 Ti
256,32,69632,256,106921025,1,NVIDIA GeForce RTX 2080 Ti
256,32,34816,512,108158116,1,NVIDIA GeForce RTX 2080 Ti
256,32,17408,1024,119093389,1,NVIDIA GeForce RTX 2080 Ti
512,2,1088,64,119688796,1,NVIDIA GeForce RTX 2080 Ti
512,2,544,128,95094133,1,NVIDIA GeForce RTX 2080 Ti
512,2,272,256,95336067,1,NVIDIA GeForce RTX 2080 Ti
512,2,136,512,94910613,1,NVIDIA GeForce RTX 2080 Ti
512,2,68,1024,94989483,1,NVIDIA GeForce RTX 2080 Ti
512,2,2176,64,100925615,1,NVIDIA GeForce RTX 2080 Ti
512,2,1088,128,91365435,1,NVIDIA GeForce RTX 2080 Ti
512,2,544,256,92584307,1,NVIDIA GeForce RTX 2080 Ti
512,2,272,512,91179533,1,NVIDIA GeForce RTX 2080 Ti
512,2,136,1024,91919582,1,NVIDIA GeForce RTX 2080 Ti
512,2,4352,64,97671255,1,NVIDIA GeForce RTX 2080 Ti
512,2,2176,128,81250386,1,NVIDIA GeForce RTX 2080 Ti
512,2,1088,256,82195237,1,NVIDIA GeForce RTX 2080 Ti
512,2,544,512,84212266,1,NVIDIA GeForce RTX 2080 Ti
512,2,272,1024,87829383,1,NVIDIA GeForce RTX 2080 Ti
512,2,8704,64,92682505,1,NVIDIA GeForce RTX 2080 Ti
512,2,4352,128,76569555,1,NVIDIA GeForce RTX 2080 Ti
512,2,2176,256,76212253,1,NVIDIA GeForce RTX 2080 Ti
512,2,1088,512,77459251,1,NVIDIA GeForce RTX 2080 Ti
512,2,544,1024,78847783,1,NVIDIA GeForce RTX 2080 Ti
512,2,17408,64,90731627,1,NVIDIA GeForce RTX 2080 Ti
512,2,8704,128,74889137,1,NVIDIA GeForce RTX 2080 Ti
512,2,4352,256,74479307,1,NVIDIA GeForce RTX 2080 Ti
512,2,2176,512,75078442,1,NVIDIA GeForce RTX 2080 Ti
512,2,1088,1024,75617459,1,NVIDIA GeForce RTX 2080 Ti
512,4,1088,64,115495253,1,NVIDIA GeForce RTX 2080 Ti
512,4,544,128,105845646,1,NVIDIA GeForce RTX 2080 Ti
512,4,272,256,106818654,1,NVIDIA GeForce RTX 2080 Ti
512,4,136,512,106853306,1,NVIDIA GeForce RTX 2080 Ti
512,4,68,1024,106021785,1,NVIDIA GeForce RTX 2080 Ti
512,4,2176,64,113766712,1,NVIDIA GeForce RTX 2080 Ti
512,4,1088,128,104580329,1,NVIDIA GeForce RTX 2080 Ti
512,4,544,256,104159098,1,NVIDIA GeForce RTX 2080 Ti
512,4,272,512,103710536,1,NVIDIA GeForce RTX 2080 Ti
512,4,136,1024,104185945,1,NVIDIA GeForce RTX 2080 Ti
512,4,4352,64,110452251,1,NVIDIA GeForce RTX 2080 Ti
512,4,2176,128,97445167,1,NVIDIA GeForce RTX 2080 Ti
512,4,1088,256,98238814,1,NVIDIA GeForce RTX 2080 Ti
512,4,544,512,99738747,1,NVIDIA GeForce RTX 2080 Ti
512,4,272,1024,100434207,1,NVIDIA GeForce RTX 2080 Ti
512,4,8704,64,104722027,1,NVIDIA GeForce RTX 2080 Ti
